1	15.945	63.1	0.3891	0.1346
2	18.304	30.7	-0.0793	-0.1167
3	30.844	30.7	0.3350	0.0220
4	138.340	88.7	0.0080	0.1011
5	162.612	59.7	0.2537	-0.0861
6	221.097	23.9	0.6255	-0.0016
7	259.281	165.5	0.0414	0.0137
8	333.846	59.7	0.4741	0.1570
9	342.365	66.6	0.1660	0.1401
10	348.462	39.3	0.2324	0.1114
11	355.551	30.7	0.2471	0.0380
12	373.464	39.3	0.4160	-0.2339
13	382.438	37.5	0.1651	0.1374
14	382.506	8.5	0.1605	0.1514
15	443.345	105.8	0.1936	0.0108
16	489.142	47.8	0.2075	-0.1554
17	499.188	110.9	-0.0856	0.1850
18	545.510	39.3	0.4543	-0.2306
19	568.809	46.1	0.2871	0.0830
20	574.407	17.1	0.4734	-0.0424
21	589.283	30.7	0.4755	-0.0088
22	606.687	102.4	0.1838	0.0319
23	616.552	66.6	0.1732	-0.0244
24	638.069	85.3	0.1769	0.0681
25	643.937	44.4	0.1064	0.1237
26	680.262	52.9	0.0272	-0.1742
27	709.838	122.9	0.3263	-0.0373
28	718.078	61.4	0.2822	-0.0576
29	808.395	76.8	0.0255	0.0913
30	861.366	53.8	-0.0328	-0.0118
31	891.363	79.4	0.3745	0.0630
32	912.665	112.6	0.2799	-0.1596
33	934.958	101.5	0.0787	-0.0480
34	1005.068	37.5	0.0224	0.0844
35	1022.250	28.2	-0.1318	-0.0427
36	1073.129	47.8	0.1453	-0.1255
37	1116.578	13.7	0.1131	-0.0927
38	1185.530	29.0	0.3457	-0.0119
39	1185.582	46.1	0.3417	-0.0116
40	1201.102	17.1	0.3684	0.1844
41	1201.123	18.8	0.3614	0.1974
42	1303.891	53.8	0.1053	0.1460
43	1328.553	55.5	0.1486	-0.2407
44	1363.345	71.7	0.0773	0.1544
45	1363.399	21.3	0.0680	0.1313
46	1406.056	95.6	0.2922	0.0972
47	1443.561	31.6	-0.0065	-0.0606
48	1454.815	53.8	0.1907	0.2509
49	1487.037	68.3	0.3637	0.0489
50	1562.902	40.1	0.1529	-0.2559
51	1653.563	74.2	-0.0167	0.0339
52	1818.345	66.6	0.3383	-0.0398
53	1823.967	83.6	-0.0652	0.1057
54	1831.517	103.3	0.3392	0.1017
55	1940.236	46.1	0.2383	0.0725
56	1942.679	88.7	0.0641	0.0566
57	1942.741	23.9	0.0721	0.0513
58	1946.854	105.8	0.2331	-0.0720
59	1952.790	127.1	0.1263	-0.1409
60	1966.388	49.5	0.1807	-0.2528
61	1975.103	31.6	-0.0768	-0.2172
62	1975.137	25.6	-0.0561	-0.1980
63	2012.349	24.7	0.1479	0.0601
64	2012.414	64.9	0.1436	0.0641
65	2030.668	99.8	-0.0067	0.1284
66	2030.952	61.4	0.1316	-0.0583
67	2090.497	99.0	0.3204	0.0029
68	2090.740	35.8	0.2032	0.0862
69	2093.289	42.7	0.4012	-0.1562
70	2230.970	47.8	0.2073	-0.0708
71	2241.800	118.6	0.2575	-0.0560
72	2272.534	125.4	0.1678	0.1942
73	2392.779	72.5	0.0828	0.0024
74	2392.837	34.1	0.0847	0.0169
75	2393.082	40.1	0.1753	-0.0611
76	2402.387	40.1	0.4580	0.1593
77	2469.364	65.7	0.0016	0.0666
78	2490.192	20.5	0.4682	-0.2550
79	2504.378	53.8	0.4737	-0.1727
80	2581.260	79.4	0.2646	0.0092
81	2607.993	88.7	0.1310	-0.1219
82	2608.897	96.4	0.0661	-0.0053
83	2640.279	53.8	0.2690	-0.0040
84	2785.892	87.0	0.2276	-0.0909
85	2801.908	108.4	0.2318	0.1577
86	2843.673	38.4	0.1210	-0.1122
87	2894.109	64.0	0.4728	0.0631
88	2908.602	118.6	0.0050	0.1407
89	2919.541	63.1	0.2401	-0.0095
90	2950.650	60.6	0.1691	-0.1003
91	2954.077	53.8	0.3679	0.0398
92	3004.957	77.7	0.0070	0.1386
93	3074.005	168.1	0.1332	-0.0752
94	3168.933	103.3	-0.0201	0.1307
95	3183.658	61.4	0.0930	-0.0916
96	3202.630	116.9	0.0680	-0.1402
97	3258.182	98.1	0.1616	-0.1588
98	3291.216	68.3	0.2205	-0.1779
99	3306.064	23.0	0.1999	-0.2042
100	3319.065	29.0	0.1896	0.2143
101	3334.319	57.2	0.0472	0.1536
102	3356.110	65.7	0.0428	-0.2995
103	3356.151	12.8	0.0574	-0.3073
104	3369.623	18.8	0.3343	-0.1032
105	3376.583	38.4	0.0808	-0.1958
106	3390.766	149.3	0.2177	-0.0931
107	3417.455	45.2	0.5074	0.0872
108	3438.030	35.8	-0.0744	0.2606
109	3472.122	39.3	0.1964	-0.0123
110	3478.577	93.0	0.2328	0.1162
111	3569.771	99.8	0.4133	-0.1537
112	3575.820	173.2	-0.0205	0.0401
113	3581.257	35.8	0.3855	-0.0555
114	3585.599	25.6	0.4544	-0.2173
115	3668.133	46.9	0.3419	0.2436
116	3701.799	127.1	0.2192	0.0896
117	3707.103	42.7	0.0763	0.0348
118	3707.161	41.8	0.0679	0.0247
119	3742.912	26.5	0.0057	-0.1019
120	3742.950	31.6	-0.0121	-0.1112
121	3746.449	64.0	0.2468	0.0930
122	3750.586	91.3	0.0984	-0.1280
123	3796.512	28.2	0.5392	0.1332
124	3893.451	45.2	0.0408	-0.1349
125	3914.753	59.7	0.3731	0.0422
126	3948.047	63.1	0.1036	0.0788
127	3983.812	118.6	-0.0573	-0.0690
