1	43.238	56.3	-0.1247	-0.0795
2	44.310	34.1	-0.1403	-0.2003
3	74.030	42.7	-0.1703	-0.2728
4	142.300	18.8	-0.0615	-0.0835
5	156.506	59.7	0.0312	0.1187
6	161.797	27.3	-0.0806	0.2395
7	175.177	39.3	-0.1329	0.1721
8	184.154	63.1	-0.0727	-0.1938
9	218.878	20.5	-0.1670	-0.3019
10	224.732	47.8	0.1405	0.1524
11	224.807	85.3	0.1162	0.1448
12	261.995	29.0	-0.1016	-0.1152
13	383.974	46.1	-0.3429	0.0711
14	403.348	34.1	-0.0671	0.0827
15	436.014	51.2	0.0857	0.3160
16	455.743	35.8	0.0076	-0.1496
17	455.784	37.5	0.0072	-0.1110
18	475.352	119.5	0.1689	-0.1666
19	567.587	44.4	-0.0202	-0.2396
20	579.708	61.4	-0.0071	-0.0831
21	664.338	10.2	-0.1154	-0.1618
22	664.407	90.5	-0.1263	-0.1788
23	666.530	34.1	-0.0997	-0.0840
24	731.008	51.2	0.0504	0.1216
25	751.167	51.2	0.0004	-0.0526
26	757.686	23.9	0.0513	0.0242
27	761.209	8.5	-0.0614	-0.0717
28	761.233	20.5	-0.0181	-0.0686
29	761.253	11.9	-0.0686	-0.0867
30	826.246	32.4	-0.1899	-0.3478
31	964.125	72.5	0.0253	0.1489
32	1115.270	110.1	-0.0627	0.0205
33	1116.093	96.4	-0.1031	-0.0082
34	1150.336	31.6	-0.1916	-0.2603
35	1156.237	70.0	0.0738	-0.2906
36	1189.347	57.2	0.0764	-0.0097
37	1189.384	15.4	0.0871	-0.0123
38	1189.435	17.1	0.0741	0.0038
39	1200.894	48.6	0.1787	0.0338
40	1348.207	22.2	-0.1815	0.1087
41	1373.967	31.6	-0.2153	0.1643
42	1447.125	23.9	-0.2580	0.1055
43	1548.378	29.9	-0.1337	0.1823
44	1599.302	19.6	0.1699	-0.3613
45	1631.418	33.3	-0.0328	0.1246
46	1636.766	46.1	0.0482	0.2103
47	1644.866	116.9	-0.0170	-0.0005
48	1662.069	29.9	-0.2196	0.3956
49	1705.296	113.5	-0.2436	-0.1287
50	1755.028	28.2	0.0613	-0.3668
51	1755.069	39.3	0.0595	-0.3315
52	1761.790	96.4	-0.2541	0.1491
53	1773.706	41.0	-0.0289	-0.1284
54	1832.077	64.0	-0.1200	-0.0462
55	1874.164	27.3	-0.0152	0.3422
56	1942.147	19.6	0.0213	0.1873
57	1955.677	46.9	-0.0647	-0.1728
58	1955.715	23.9	-0.0676	-0.1068
59	1955.749	34.1	-0.0683	-0.1236
60	1967.303	28.2	-0.0577	-0.2304
61	2064.218	13.7	-0.1171	-0.4340
62	2077.090	21.3	-0.0654	-0.2021
63	2077.117	23.9	-0.0840	-0.1664
64	2155.999	82.8	-0.2100	0.2555
65	2178.995	52.1	-0.3385	0.1681
66	2182.316	79.4	-0.0014	-0.1250
67	2274.189	23.9	-0.1823	0.1563
68	2274.220	29.0	-0.1863	0.1471
69	2278.104	75.9	-0.0074	-0.3618
70	2328.041	64.0	-0.1571	0.2602
71	2329.144	74.2	-0.0787	0.1182
72	2364.158	67.4	-0.2403	-0.2369
73	2395.823	29.9	-0.1509	-0.0446
74	2412.931	65.7	-0.1105	0.0112
75	2461.865	11.9	-0.0662	0.1570
76	2493.015	69.1	0.1021	0.1448
77	2538.603	25.6	-0.1432	-0.2827
78	2538.651	44.4	-0.1425	-0.2827
79	2590.359	17.1	-0.0694	-0.1934
80	2629.005	70.8	-0.1001	-0.1859
81	2637.597	31.6	-0.1167	-0.0963
82	2673.822	16.2	0.0881	-0.0582
83	2673.846	6.0	0.0819	-0.1008
84	2716.912	118.6	0.0158	0.1148
85	2730.467	40.1	-0.0365	-0.2554
86	2737.655	96.4	0.1103	-0.0162
87	2739.222	105.0	0.2128	0.1202
88	2789.111	43.5	-0.1632	-0.1790
89	2789.155	41.0	-0.1582	-0.1698
90	2913.404	140.8	-0.0853	-0.0335
91	2996.365	28.2	-0.1171	0.3253
92	3002.690	70.8	-0.0352	0.3307
93	3058.413	60.6	0.0093	-0.3986
94	3068.509	29.0	-0.2244	0.0371
95	3123.341	13.7	-0.1529	-0.9818
96	3171.210	22.2	-0.0152	-0.4720
97	3209.794	108.4	-0.2750	0.0069
98	3235.940	87.9	-0.0904	0.3375
99	3336.514	42.7	-0.0498	-0.2756
100	3353.799	44.4	-0.1048	-0.3949
101	3374.481	128.9	0.0478	0.0480
102	3446.045	62.3	0.0428	0.1053
103	3460.763	82.8	-0.0917	0.0511
104	3538.519	59.7	-0.3116	-0.2557
105	3649.196	64.9	-0.0378	-0.3090
106	3709.499	48.6	-0.0474	-0.1640
107	3808.182	40.1	0.1842	-0.0137
108	3811.862	24.7	0.0232	-0.1447
109	3811.899	10.2	0.0228	-0.1431
110	3815.552	99.8	-0.0215	-0.2303
111	3817.593	28.2	0.0493	-0.2840
112	3863.594	99.8	-0.2021	-0.0196
113	3879.685	65.7	-0.0438	-0.3637
114	3891.406	50.3	-0.1666	0.1174
115	3899.526	47.8	-0.0881	-0.0902
116	3909.456	29.9	-0.1483	-0.1611
117	3909.531	100.7	-0.1515	-0.1323
118	3909.609	20.5	-0.1490	-0.1284
119	3998.032	13.7	0.1136	0.4094
120	4100.930	74.2	-0.1039	0.0502
121	4101.039	65.7	-0.0975	0.2655
122	4109.330	74.2	-0.1938	-0.0695
123	4115.918	93.9	-0.2016	-0.0955
124	4123.895	55.5	0.0210	-0.1269
125	4166.572	74.2	-0.0494	0.2757
126	4166.637	41.0	-0.0600	0.2868
127	4167.671	37.5	0.0399	0.2917
128	4199.695	41.8	0.0375	-0.0241
129	4246.068	29.0	-0.1951	0.2718
130	4259.606	18.8	-0.3432	0.2268
131	4341.447	75.9	-0.2646	0.1441
132	4442.407	75.9	-0.2499	-0.2965
133	4489.897	74.2	-0.1453	0.3161
134	4537.639	41.8	-0.0549	0.1618
135	4559.331	41.8	0.0729	-0.1937
