,530.73828,6.89314,0.05983,24.89091,0.21629,1.08562,0.69027,25.00883,0.33930,996.96289,0.40309,8.86825,0.11345,24.85605,0.34037,997.00061,0.40307,8.90021,0.11411,27075.90234,786.10321,0.00000,0.00000.1,1.08562.1,0.69027.1
0,530.73828,6.89314,0.059829999999999994,24.89091,0.21629,1.08562,0.6902699999999999,25.00883,0.3393,996.96289,0.40309,8.86825,0.11345,24.85605,0.34037,997.0006099999999,0.40307,8.900210000000001,0.11410999999999999,27075.902339999997,786.10321,0.0,0.0,1.08562,0.6902699999999999
1,530.73828,6.89314,0.059829999999999994,24.89091,0.21629,1.08562,0.6902699999999999,25.00883,0.3393,996.96289,0.40309,8.86825,0.11345,24.85605,0.34037,997.0006099999999,0.40307,8.900210000000001,0.11410999999999999,27075.902339999997,786.10321,0.0,0.0,1.08562,0.6902699999999999
2,536.17969,6.87867,0.06069,24.838720000000002,0.21939,1.08641,0.6902699999999999,25.02265,0.3393,996.9594699999999,0.40309,8.86537,0.1134,24.85605,0.34060999999999997,997.0006099999999,0.40307,8.900210000000001,0.11415,27027.820310000003,785.85815,0.0,0.0,1.08641,0.6902699999999999
3,541.67188,6.88968,0.05939,24.878439999999998,0.21469000000000002,1.0888200000000001,0.6902699999999999,25.01574,0.33933,996.9611800000001,0.40309,8.866810000000001,0.11342999999999999,24.86198,0.34055,996.99915,0.40308,8.89896,0.11412,27066.6875,785.35059,0.0,0.0,1.0888200000000001,0.6902699999999999
4,547.17188,6.8806199999999995,0.05987000000000001,24.84554,0.21643,1.0849,0.6902699999999999,24.9876,0.33931,996.9681400000001,0.40308,8.87268,0.11352000000000001,24.8516,0.34031999999999996,997.00171,0.40307,8.90114,0.11412,27013.20508,784.4802900000001,0.0,0.0,1.0849,0.6902699999999999
5,552.60156,6.8899,0.05909,24.87908,0.21361,1.08683,0.6902699999999999,24.98711,0.3393,996.96826,0.40308,8.87278,0.11352000000000001,24.84518,0.34051,997.0033,0.40307,8.90249,0.11417000000000001,27049.35352,784.5206900000001,0.0,0.0,1.08683,0.6902699999999999
6,558.10156,6.8891800000000005,0.059770000000000004,24.87637,0.21606999999999998,1.08713,0.6902699999999999,24.9728,0.33936,996.9718,0.40308,8.87577,0.11358,24.871370000000002,0.34058,996.99683,0.40308,8.896989999999999,0.11409000000000001,27037.4043,785.00146,0.0,0.0,1.08713,0.6902699999999999
7,563.58984,6.8928,0.0596,24.88953,0.21545,1.0865,0.6902699999999999,24.98563,0.33933,996.9686300000001,0.40308,8.87309,0.11352999999999999,24.8684,0.34029,996.9975599999999,0.40307,8.89761,0.11406,27059.78711,785.39441,0.0,0.0,1.0865,0.6902699999999999
8,569.03125,6.88887,0.05902,24.87547,0.21335,1.08638,0.6902699999999999,25.00389,0.33926,996.96411,0.40309,8.86928,0.11345999999999999,24.87878,0.34049,996.99506,0.40308,8.895439999999999,0.11405,27055.992189999997,784.61383,0.0,0.0,1.08638,0.6902699999999999
9,574.51953,6.90145,0.05931,24.92091,0.21441,1.08864,0.6902699999999999,25.01129,0.33948,996.9622800000001,0.4031,8.86773,0.11347,24.84962,0.3407,997.0022,0.40307,8.90155,0.11417999999999999,27110.0918,786.42975,0.0,0.0,1.08864,0.6902699999999999
10,579.96094,6.87155,0.05971,24.81285,0.21583000000000002,1.08331,0.6902699999999999,24.993029999999997,0.33931,996.9668,0.40309,8.87154,0.11350999999999999,24.8516,0.34056,997.00171,0.40307,8.90114,0.11415,26981.07617,783.43701,0.0,0.0,1.08331,0.6902699999999999
11,585.44922,6.89041,0.05936,24.880760000000002,0.21458000000000002,1.0877,0.6902699999999999,24.963420000000003,0.33934000000000003,996.97412,0.40308,8.87773,0.11360999999999999,24.887179999999997,0.34048,996.9929800000001,0.40308,8.89368,0.11402000000000001,27036.27539,784.47858,0.0,0.0,1.0877,0.6902699999999999
12,590.94141,6.88346,0.0601,24.8561,0.21725,1.08562,0.6902699999999999,25.034,0.3394,996.9566,0.4031,8.863,0.11338,24.870379999999997,0.34053,996.9970699999999,0.40308,8.8972,0.11409000000000001,27053.867189999997,785.8674900000001,0.0,0.0,1.08562,0.6902699999999999
13,596.37891,6.883780000000001,0.058960000000000005,24.85717,0.21314,1.08671,0.6902699999999999,25.02166,0.3394,996.95972,0.4031,8.86557,0.11342,24.873839999999998,0.34047,996.9962800000001,0.40308,8.896469999999999,0.11407,27047.273439999997,784.3519299999999,0.0,0.0,1.08671,0.6902699999999999
14,601.87109,6.8730199999999995,0.0595,24.818379999999998,0.2151,1.0859,0.6902699999999999,25.02955,0.33941,996.95776,0.4031,8.86393,0.11339,24.86494,0.34052,996.9984099999999,0.40308,8.89834,0.1141,27010.01953,784.00757,0.0,0.0,1.0859,0.6902699999999999
15,607.35938,6.8999,0.059879999999999996,24.915229999999998,0.21645999999999999,1.08846,0.6902699999999999,24.996489999999998,0.33939,996.96594,0.40309,8.87082,0.1135,24.867910000000002,0.3405,996.9976800000001,0.40308,8.89772,0.11409000000000001,27094.57227,786.65863,0.0,0.0,1.08846,0.6902699999999999
16,612.80078,6.89123,0.05914,24.88392,0.21379,1.0883,0.6902699999999999,24.996489999999998,0.33935,996.96594,0.40309,8.87082,0.1135,24.8432,0.34034000000000003,997.0037800000001,0.40306,8.9029,0.11415,27060.523439999997,784.8891,0.0,0.0,1.0883,0.6902699999999999
17,618.28906,6.887760000000001,0.05981,24.87138,0.21619000000000002,1.08725,0.6902699999999999,24.99205,0.33943,996.96704,0.40309,8.87175,0.11352999999999999,24.83085,0.3405,997.00684,0.40306,8.9055,0.11422,27044.0957,785.24274,0.0,0.0,1.08725,0.6902699999999999
18,623.78906,6.882739999999999,0.059329999999999994,24.85312,0.21448000000000003,1.08565,0.6902699999999999,24.9723,0.33926,996.97192,0.40308,8.875869999999999,0.11357,24.8941,0.34049,996.9912699999999,0.40308,8.89223,0.114,27011.820310000003,783.79199,0.0,0.0,1.08565,0.6902699999999999
19,629.21875,6.8829,0.060610000000000004,24.85386,0.21908000000000002,1.08391,0.6902699999999999,24.99747,0.33924,996.9657,0.40309,8.870619999999999,0.11348,24.912879999999998,0.34071999999999997,996.9866300000001,0.4031,8.8883,0.11395999999999999,27028.45117,785.74615,0.0,0.0,1.08391,0.6902699999999999
20,634.71875,6.89112,0.060779999999999994,24.88365,0.2197,1.0866799999999999,0.6902699999999999,25.01771,0.33931999999999995,996.96069,0.40309,8.8664,0.11342,24.888170000000002,0.34045,996.99274,0.40308,8.893469999999999,0.11400999999999999,27073.59961,787.16833,0.0,0.0,1.0866799999999999,0.6902699999999999
21,640.14844,6.88738,0.06096,24.87015,0.22034,1.0877299999999999,0.6902699999999999,25.019679999999997,0.33947,996.96021,0.4031,8.86599,0.11344000000000001,24.86741,0.34037,996.9978,0.40307,8.89782,0.11407,27060.15039,787.05536,0.0,0.0,1.0877299999999999,0.6902699999999999
22,645.64844,6.88603,0.060079999999999995,24.86522,0.21716999999999997,1.08568,0.6902699999999999,25.005860000000002,0.33933,996.9636199999999,0.40309,8.86887,0.11345999999999999,24.87779,0.34051,996.9953,0.40308,8.89565,0.11406,27046.08789,785.6043099999999,0.0,0.0,1.08568,0.6902699999999999
23,651.14063,6.8935699999999995,0.05972,24.89249,0.21586999999999998,1.08617,0.6902699999999999,25.0182,0.33923000000000003,996.96057,0.40309,8.86629,0.11341,24.90942,0.34049,996.9874900000001,0.40309,8.88902,0.11395,27083.5293,786.16083,0.0,0.0,1.08617,0.6902699999999999
24,656.57813,6.89354,0.06075,24.892879999999998,0.21961999999999998,1.08843,0.6902699999999999,25.09569,0.33935,996.94135,0.40312,8.85017,0.11316,24.92424,0.34054,996.9838300000001,0.40309,8.88592,0.1139,27132.785160000003,788.76337,0.0,0.0,1.08843,0.6902699999999999
25,662.07031,6.891889999999999,0.06092,24.88684,0.22023,1.08722,0.6902699999999999,25.08138,0.33934000000000003,996.94489,0.40310999999999997,8.85314,0.11320999999999999,24.90794,0.34038,996.98785,0.40309,8.889330000000001,0.11394000000000001,27117.17578,788.54193,0.0,0.0,1.08722,0.6902699999999999
26,667.51172,6.886489999999999,0.0598,24.86732,0.21616999999999997,1.0869799999999998,0.6902699999999999,25.07595,0.33941,996.9462300000001,0.40310999999999997,8.85427,0.11324000000000001,24.892120000000002,0.34046,996.99176,0.40308,8.89264,0.114,27092.48242,786.56268,0.0,0.0,1.0869799999999998,0.6902699999999999
27,673.0,6.893689999999999,0.0595,24.89326,0.2151,1.0893899999999999,0.6902699999999999,25.07249,0.33937,996.94708,0.40310999999999997,8.854989999999999,0.11324000000000001,24.89657,0.34053,996.9906599999999,0.40309,8.89171,0.114,27118.57617,786.89575,0.0,0.0,1.0893899999999999,0.6902699999999999
28,678.48828,6.891610000000001,0.05955,24.88587,0.21528000000000003,1.08689,0.6902699999999999,25.08829,0.33921,996.9431800000001,0.40310999999999997,8.8517,0.11317,24.901020000000003,0.34041,996.98956,0.40308,8.89078,0.11395999999999999,27120.47461,786.98718,0.0,0.0,1.08689,0.6902699999999999
29,683.92969,6.88294,0.059660000000000005,24.854229999999998,0.21566999999999997,1.08596,0.6902699999999999,25.03548,0.33929000000000004,996.9562400000001,0.4031,8.862689999999999,0.11335999999999999,24.94599,0.34031999999999996,996.97845,0.4031,8.88137,0.1138,27052.76758,785.30402,0.0,0.0,1.08596,0.6902699999999999
30,689.42188,6.874680000000001,0.05948,24.82454,0.21500999999999998,1.08433,0.6902699999999999,25.055220000000002,0.33925,996.95135,0.4031,8.85858,0.11329000000000002,24.93165,0.34044,996.98199,0.40309,8.88437,0.11385999999999999,27032.85547,784.56958,0.0,0.0,1.08433,0.6902699999999999
31,694.85938,6.88128,0.06121,24.84841,0.22127,1.08523,0.6902699999999999,25.06213,0.33934000000000003,996.94965,0.40310999999999997,8.85715,0.11327000000000001,24.93265,0.34045,996.98175,0.4031,8.884160000000001,0.11385999999999999,27063.19336,787.4492799999999,0.0,0.0,1.08523,0.6902699999999999
32,700.35156,6.88863,0.058910000000000004,24.87499,0.21297,1.08394,0.6902699999999999,25.0715,0.33929000000000004,996.9473300000001,0.40310999999999997,8.855189999999999,0.11323,24.927210000000002,0.34052,996.9830900000001,0.4031,8.8853,0.11389,27098.05273,785.6494799999999,0.0,0.0,1.08394,0.6902699999999999
33,705.83984,6.89381,0.05873,24.8936,0.21231,1.0855,0.6902699999999999,25.05769,0.33939,996.95074,0.40310999999999997,8.85807,0.1133,24.938570000000002,0.34042,996.9802900000001,0.4031,8.88292,0.11384000000000001,27109.61523,785.7533,0.0,0.0,1.0855,0.6902699999999999
34,711.28125,6.889060000000001,0.05909,24.87649,0.2136,1.08568,0.6902699999999999,25.06213,0.33948,996.94965,0.40310999999999997,8.85715,0.11329000000000002,24.920289999999998,0.34044,996.9848,0.40309,8.88674,0.1139,27093.777339999997,785.7681299999999,0.0,0.0,1.08568,0.6902699999999999
35,716.78125,6.8925399999999994,0.05951,24.88899,0.21514,1.08659,0.6902699999999999,25.04831,0.33923000000000003,996.9530599999999,0.4031,8.86002,0.11331,24.86741,0.34060999999999997,996.9978,0.40308,8.89782,0.11410999999999999,27098.679689999997,786.3421599999999,0.0,0.0,1.08659,0.6902699999999999
36,722.21094,6.8813699999999995,0.05864,24.848770000000002,0.21199,1.08725,0.6902699999999999,25.06953,0.33949,996.94781,0.40310999999999997,8.85561,0.11327000000000001,24.9193,0.34048,996.98505,0.40309,8.88695,0.11391,27068.242189999997,784.5806299999999,0.0,0.0,1.08725,0.6902699999999999
37,727.71094,6.88272,0.059379999999999995,24.85388,0.21466999999999997,1.08671,0.6902699999999999,25.10753,0.33942,996.93835,0.40313000000000004,8.8477,0.11313,24.92474,0.34036,996.9837,0.40309,8.885810000000001,0.11388,27097.7207,786.23755,0.0,0.0,1.08671,0.6902699999999999
38,733.19922,6.897410000000001,0.059329999999999994,24.906760000000002,0.21448000000000003,1.0871,0.6902699999999999,25.081870000000002,0.33926,996.94476,0.40310999999999997,8.85304,0.1132,24.927210000000002,0.34041,996.9830900000001,0.40309,8.8853,0.11387,27139.19922,787.22845,0.0,0.0,1.0871,0.6902699999999999
39,738.64063,6.886,0.059489999999999994,24.86571,0.21506,1.08481,0.6902699999999999,25.103089999999998,0.33928,996.93945,0.40312,8.84863,0.11313,24.93165,0.34041,996.98199,0.40309,8.88437,0.11385999999999999,27107.83008,786.60425,0.0,0.0,1.08481,0.6902699999999999
40,744.12891,6.8860399999999995,0.0606,24.86589,0.21907,1.08623,0.6902699999999999,25.10803,0.33936,996.9382300000001,0.40312,8.8476,0.11312,24.927210000000002,0.34041,996.9830900000001,0.40309,8.8853,0.11387,27111.128910000003,788.0213,0.0,0.0,1.08623,0.6902699999999999
41,749.62109,6.89566,0.05968,24.90043,0.21573,1.08692,0.6902699999999999,25.076439999999998,0.33939,996.94611,0.40310999999999997,8.85417,0.11323,24.946479999999998,0.34054,996.97833,0.4031,8.881269999999999,0.11383,27128.87695,787.38123,0.0,0.0,1.08692,0.6902699999999999
42,755.05859,6.88995,0.058620000000000005,24.879839999999998,0.21193,1.0859,0.6902699999999999,25.081870000000002,0.33926999999999996,996.94476,0.40310999999999997,8.85304,0.1132,24.94549,0.34048,996.9785800000001,0.4031,8.88147,0.11382,27109.86328,785.62982,0.0,0.0,1.0859,0.6902699999999999
43,760.55078,6.88057,0.05892000000000001,24.84596,0.21302,1.08629,0.6902699999999999,25.08335,0.33935,996.9444,0.40312,8.852730000000001,0.1132,24.91584,0.34048,996.9859,0.40309,8.88768,0.11392000000000001,27073.871089999997,785.0423599999999,0.0,0.0,1.08629,0.6902699999999999
44,766.03906,6.87465,0.05969,24.82462,0.21577,1.0840299999999998,0.6902699999999999,25.08681,0.33926999999999996,996.94354,0.40310999999999997,8.85201,0.11317999999999999,24.89509,0.34044,996.99103,0.40308,8.89202,0.11399000000000001,27052.78711,785.36609,0.0,0.0,1.0840299999999998,0.6902699999999999
